Year,Vehicle_ID,Route_Type,Weather,Distance_Travelled_km,Vehicle_Age_km,Efficiency_kWh_per_km,Energy_Consumption_kWh,Charging_Cost_USD,Maintenance_Cost_USD,Operational_Cost_USD
2018-02-25,EV032,rural,cold,925.11,8023.319999999999,0.2516,267.68,32.12,0,32.12
2018-03-04,EV032,urban,mild,390.32,8413.64,0.2517,98.24,29.47,0,29.47
2018-03-11,EV032,urban,mild,689.64,9103.279999999999,0.2518,173.67,20.84,0,20.84
2018-03-18,EV032,rural,mild,966.39,10069.669999999998,0.252,243.54,73.06,0,73.06
2018-03-25,EV032,urban,mild,508.01,10577.679999999998,0.2521,128.08,38.42,0,38.42
2018-04-01,EV032,urban,mild,277.88,10855.559999999998,0.2522,70.07,17.52,0,17.52
2018-04-08,EV032,rural,mild,876.11,11731.669999999998,0.2523,221.08,66.32,0,66.32
2018-04-15,EV032,rural,mild,1095.96,12827.629999999997,0.2526,276.8,33.22,0,33.22
2018-04-22,EV032,highway,mild,1358.5,14186.129999999997,0.2528,343.48,85.87,0,85.87
2018-04-29,EV032,highway,mild,1571.69,15757.819999999998,0.2532,397.88,119.36,0,119.36
2018-05-06,EV032,urban,mild,496.65,16254.469999999998,0.2533,125.78,31.45,0,31.45
2018-05-13,EV032,rural,mild,1009.37,17263.839999999997,0.2535,255.83,30.7,0,30.7
2018-05-20,EV032,rural,mild,540.57,17804.409999999996,0.2536,137.07,41.12,0,41.12
2018-05-27,EV032,rural,mild,746.33,18550.739999999998,0.2537,189.35,56.8,0,56.8
2018-06-03,EV032,urban,hot,303.16,18853.899999999998,0.2538,84.63,21.16,0,21.16
2018-06-10,EV032,urban,hot,592.25,19446.149999999998,0.2539,165.4,19.85,0,19.85
2018-06-17,EV032,urban,hot,518.69,19964.839999999997,0.254,144.92,17.39,0,17.39
2018-06-24,EV032,highway,hot,1497.8,21462.639999999996,0.2543,418.97,125.69,0,125.69
2018-07-01,EV032,rural,hot,1188.08,22650.719999999994,0.2545,332.64,99.79,0,99.79
2018-07-08,EV032,highway,hot,1759.68,24410.399999999994,0.2549,493.36,148.01,0,148.01
2018-07-15,EV032,urban,hot,274.5,24684.899999999994,0.2549,76.98,19.25,0,19.25
2018-07-22,EV032,urban,hot,565.48,25250.379999999994,0.2551,158.65,19.04,0,19.04
2018-07-29,EV032,urban,hot,382.77,25633.149999999994,0.2551,107.42,26.86,0,26.86
2018-08-05,EV032,highway,hot,1454.87,27088.019999999993,0.2554,408.76,49.05,0,49.05
2018-08-12,EV032,rural,hot,1145.04,28233.059999999994,0.2556,322.0,38.64,0,38.64
2018-08-19,EV032,highway,hot,1835.45,30068.509999999995,0.256,516.89,62.03,200,262.03
2018-08-26,EV032,urban,hot,496.58,30565.089999999997,0.2561,139.9,41.97,200,241.97
2018-09-02,EV032,urban,mild,636.98,31202.069999999996,0.2562,163.22,48.97,0,48.97
2018-09-09,EV032,urban,mild,474.5,31676.569999999996,0.2563,121.63,14.6,0,14.6
2018-09-16,EV032,highway,mild,1612.27,33288.84,0.2567,413.8,124.14,0,124.14
2018-09-23,EV032,highway,mild,1766.79,35055.63,0.257,454.08,54.49,0,54.49
2018-09-30,EV032,urban,mild,416.73,35472.36,0.2571,107.14,26.79,0,26.79
2018-10-07,EV032,rural,mild,1037.04,36509.4,0.2573,266.83,80.05,0,80.05
2018-10-14,EV032,rural,mild,960.02,37469.42,0.2575,247.2,29.66,0,29.66
2018-10-21,EV032,rural,mild,911.35,38380.77,0.2577,234.83,28.18,0,28.18
2018-10-28,EV032,highway,mild,1980.3,40361.07,0.2581,511.06,153.32,0,153.32
2018-11-04,EV032,urban,mild,364.21,40725.28,0.2581,94.02,28.21,0,28.21
2018-11-11,EV032,highway,mild,1303.46,42028.74,0.2584,336.82,101.05,0,101.05
2018-11-18,EV032,highway,mild,1736.35,43765.09,0.2588,449.29,134.79,0,134.79
2018-11-25,EV032,rural,mild,937.66,44702.75,0.2589,242.8,29.14,0,29.14
2018-12-02,EV032,urban,cold,467.31,45170.06,0.259,139.21,41.76,0,41.76
2018-12-09,EV032,highway,cold,1294.24,46464.299999999996,0.2593,385.93,96.48,0,96.48
2018-12-16,EV032,highway,cold,1893.06,48357.35999999999,0.2597,565.31,169.59,0,169.59
2018-12-23,EV032,urban,cold,557.0,48914.35999999999,0.2598,166.4,41.6,0,41.6
2018-12-30,EV032,urban,cold,486.71,49401.06999999999,0.2599,145.46,43.64,0,43.64
2019-01-06,EV032,rural,cold,963.02,50364.08999999999,0.2601,288.02,86.41,500,586.41
2019-01-13,EV032,urban,cold,568.01,50932.09999999999,0.2602,169.96,50.99,500,550.99
2019-01-20,EV032,highway,cold,1646.3,52578.399999999994,0.2605,493.22,147.97,0,147.97
2019-01-27,EV032,rural,cold,827.43,53405.829999999994,0.2607,248.05,74.42,0,74.42
2019-02-03,EV032,highway,cold,1776.64,55182.469999999994,0.261,533.33,133.33,0,133.33
2019-02-10,EV032,urban,cold,593.23,55775.7,0.2612,178.16,53.45,0,53.45
2019-02-17,EV032,urban,cold,507.95,56283.649999999994,0.2613,152.61,45.78,0,45.78
2019-02-24,EV032,highway,cold,1246.69,57530.34,0.2615,374.92,44.99,0,44.99
2019-03-03,EV032,highway,mild,1332.1,58862.439999999995,0.2618,348.71,104.61,0,104.61
2019-03-10,EV032,rural,mild,1068.76,59931.2,0.262,280.0,33.6,0,33.6
2019-03-17,EV032,highway,mild,1782.35,61713.549999999996,0.2623,467.59,116.9,0,116.9
2019-03-24,EV032,rural,mild,789.59,62503.13999999999,0.2625,207.27,51.82,0,51.82
2019-03-31,EV032,urban,mild,466.82,62969.95999999999,0.2626,122.58,36.77,0,36.77
2019-04-07,EV032,rural,mild,1075.92,64045.87999999999,0.2628,282.76,70.69,0,70.69
2019-04-14,EV032,rural,mild,1080.1,65125.97999999999,0.263,284.09,34.09,0,34.09
2019-04-21,EV032,rural,mild,540.81,65666.79,0.2631,142.31,17.08,0,17.08
2019-04-28,EV032,urban,mild,310.52,65977.31,0.2632,81.73,9.81,0,9.81
2019-05-05,EV032,urban,mild,597.57,66574.88,0.2633,157.35,18.88,0,18.88
2019-05-12,EV032,highway,mild,1152.65,67727.53,0.2635,303.78,75.94,0,75.94
2019-05-19,EV032,urban,mild,243.22,67970.75,0.2636,64.11,16.03,0,16.03
2019-05-26,EV032,rural,mild,566.7,68537.45,0.2637,149.44,17.93,0,17.93
2019-06-02,EV032,urban,hot,368.78,68906.23,0.2638,107.0,12.84,0,12.84
2019-06-09,EV032,urban,hot,470.32,69376.55,0.2639,136.52,16.38,0,16.38
2019-06-16,EV032,urban,hot,275.24,69651.79000000001,0.2639,79.91,19.98,0,19.98
2019-06-23,EV032,rural,hot,1136.62,70788.41,0.2642,330.27,39.63,0,39.63
2019-06-30,EV032,rural,hot,704.45,71492.86,0.2643,204.8,61.44,0,61.44
2019-07-07,EV032,highway,hot,822.81,72315.67,0.2645,239.36,28.72,0,28.72
2019-07-14,EV032,rural,hot,625.63,72941.3,0.2646,182.09,21.85,0,21.85
2019-07-21,EV032,rural,hot,1075.69,74016.99,0.2648,313.33,78.33,0,78.33
2019-07-28,EV032,highway,hot,1213.81,75230.8,0.265,353.89,106.17,0,106.17
2019-08-04,EV032,highway,hot,1168.77,76399.57,0.2653,341.06,40.93,0,40.93
2019-08-11,EV032,urban,hot,363.2,76762.77,0.2654,106.01,26.5,0,26.5
2019-08-18,EV032,rural,hot,631.72,77394.49,0.2655,184.48,22.14,0,22.14
2019-08-25,EV032,urban,hot,586.81,77981.3,0.2656,171.44,51.43,0,51.43
2019-09-01,EV032,highway,mild,1828.08,79809.38,0.266,486.2,58.34,0,58.34
2019-09-08,EV032,rural,mild,1105.66,80915.04000000001,0.2662,294.31,73.58,0,73.58
2019-09-15,EV032,rural,mild,1117.77,82032.81000000001,0.2664,297.78,74.44,0,74.44
2019-09-22,EV032,urban,mild,665.58,82698.39000000001,0.2665,177.4,44.35,0,44.35
2019-09-29,EV032,urban,mild,441.73,83140.12000000001,0.2666,117.78,29.45,0,29.45
2019-10-06,EV032,highway,mild,1002.68,84142.8,0.2668,267.54,32.1,0,32.1
2019-10-13,EV032,highway,mild,1388.39,85531.19,0.2671,370.85,44.5,0,44.5
2019-10-20,EV032,rural,mild,1063.54,86594.73,0.2673,284.3,85.29,0,85.29
2019-10-27,EV032,highway,mild,1549.08,88143.81,0.2676,414.58,49.75,0,49.75
2019-11-03,EV032,urban,mild,583.56,88727.37,0.2677,156.25,18.75,0,18.75
2019-11-10,EV032,urban,mild,219.97,88947.34,0.2678,58.91,14.73,0,14.73
2019-11-17,EV032,urban,mild,577.61,89524.95,0.2679,154.74,18.57,0,18.57
2019-11-24,EV032,highway,mild,1592.3,91117.25,0.2682,427.09,106.77,0,106.77
2019-12-01,EV032,urban,cold,320.37,91437.62,0.2683,98.84,11.86,0,11.86
2019-12-08,EV032,highway,cold,867.51,92305.12999999999,0.2685,267.83,80.35,0,80.35
2019-12-15,EV032,urban,cold,679.45,92984.57999999999,0.2686,209.87,62.96,0,62.96
2019-12-22,EV032,highway,cold,1740.79,94725.36999999998,0.2689,538.4,134.6,0,134.6
2019-12-29,EV032,highway,cold,1685.22,96410.58999999998,0.2693,521.87,62.62,0,62.62
2020-01-05,EV032,rural,cold,664.51,97075.09999999998,0.2694,205.88,61.76,0,61.76
2020-01-12,EV032,rural,cold,925.32,98000.41999999998,0.2696,286.89,34.43,0,34.43
2020-01-19,EV032,rural,cold,570.45,98570.86999999998,0.2697,176.94,21.23,0,21.23
2020-01-26,EV032,rural,cold,659.92,99230.78999999998,0.2698,204.79,24.57,0,24.57
2020-02-02,EV032,rural,cold,1090.11,100320.89999999998,0.2701,338.56,84.64,2500,2584.64
2020-02-09,EV032,rural,cold,699.5,101020.39999999998,0.2702,217.36,54.34,0,54.34
2020-02-16,EV032,rural,cold,1000.31,102020.70999999998,0.2704,311.06,37.33,0,37.33
2020-02-23,EV032,urban,cold,440.13,102460.83999999998,0.2705,136.91,34.23,0,34.23
2020-03-01,EV032,urban,mild,588.39,103049.22999999998,0.2706,159.22,19.11,0,19.11
2020-03-08,EV032,urban,mild,467.47,103516.69999999998,0.2707,126.55,37.96,0,37.96
2020-03-15,EV032,rural,mild,950.04,104466.73999999998,0.2709,257.36,77.21,0,77.21
2020-03-22,EV032,rural,mild,856.19,105322.92999999998,0.2711,232.08,27.85,0,27.85
2020-03-29,EV032,highway,mild,950.24,106273.16999999998,0.2713,257.76,64.44,0,64.44
2020-04-05,EV032,urban,mild,445.43,106718.59999999998,0.2713,120.86,30.21,0,30.21
2020-04-12,EV032,rural,mild,528.26,107246.85999999997,0.2714,143.4,17.21,0,17.21
2020-04-19,EV032,urban,mild,633.86,107880.71999999997,0.2716,172.14,43.03,0,43.03
2020-04-26,EV032,rural,mild,661.72,108542.43999999997,0.2717,179.79,53.94,0,53.94
2020-05-03,EV032,urban,mild,434.92,108977.35999999997,0.2718,118.21,35.46,0,35.46
2020-05-10,EV032,urban,mild,286.44,109263.79999999997,0.2719,77.87,19.47,0,19.47
2020-05-17,EV032,urban,mild,235.75,109499.54999999997,0.2719,64.1,19.23,0,19.23
2020-05-24,EV032,urban,mild,591.09,110090.63999999997,0.272,160.79,40.2,0,40.2
2020-05-31,EV032,highway,mild,1915.03,112005.66999999997,0.2724,521.66,130.41,0,130.41
2020-06-07,EV032,urban,hot,637.76,112643.42999999996,0.2725,191.19,47.8,0,47.8
2020-06-14,EV032,rural,hot,834.09,113477.51999999996,0.2727,250.2,30.02,0,30.02
2020-06-21,EV032,urban,hot,440.35,113917.86999999997,0.2728,132.13,39.64,0,39.64
2020-06-28,EV032,rural,hot,976.96,114894.82999999997,0.273,293.36,88.01,0,88.01
2020-07-05,EV032,highway,hot,1207.0,116101.82999999997,0.2732,362.75,43.53,0,43.53
2020-07-12,EV032,highway,hot,890.93,116992.75999999997,0.2734,267.94,66.98,0,66.98
2020-07-19,EV032,highway,hot,943.85,117936.60999999997,0.2736,284.05,34.09,0,34.09
2020-07-26,EV032,highway,hot,1409.72,119346.32999999997,0.2739,424.69,106.17,0,106.17
2020-08-02,EV032,rural,hot,566.37,119912.69999999997,0.274,170.69,42.67,0,42.67
2020-08-09,EV032,highway,hot,1373.76,121286.45999999996,0.2743,414.44,103.61,0,103.61
2020-08-16,EV032,urban,hot,657.81,121944.26999999996,0.2744,198.55,49.64,0,49.64
2020-08-23,EV032,highway,hot,1415.65,123359.91999999995,0.2747,427.72,51.33,0,51.33
2020-08-30,EV032,urban,hot,297.23,123657.14999999995,0.2747,89.82,22.45,0,22.45
2020-09-06,EV032,rural,mild,735.32,124392.46999999996,0.2749,202.12,50.53,0,50.53
2020-09-13,EV032,rural,mild,835.0,125227.46999999996,0.275,229.66,68.9,0,68.9
2020-09-20,EV032,rural,mild,1182.67,126410.13999999996,0.2753,325.57,81.39,0,81.39
2020-09-27,EV032,rural,mild,1014.63,127424.76999999996,0.2755,279.52,83.86,0,83.86
2020-10-04,EV032,highway,mild,1316.34,128741.10999999996,0.2757,362.98,108.89,0,108.89
2020-10-11,EV032,highway,mild,1849.42,130590.52999999996,0.2761,510.66,127.67,0,127.67
2020-10-18,EV032,rural,mild,1180.88,131771.40999999995,0.2764,326.34,81.58,0,81.58
2020-10-25,EV032,highway,mild,954.57,132725.97999999995,0.2765,263.98,79.19,0,79.19
2020-11-01,EV032,urban,mild,388.46,133114.43999999994,0.2766,107.46,26.86,0,26.86
2020-11-08,EV032,urban,mild,362.53,133476.96999999994,0.2767,100.31,30.09,0,30.09
2020-11-15,EV032,rural,mild,1122.37,134599.33999999994,0.2769,310.81,93.24,0,93.24
2020-11-22,EV032,highway,mild,833.8,135433.13999999993,0.2771,231.03,69.31,0,69.31
2020-11-29,EV032,highway,mild,1015.08,136448.2199999999,0.2773,281.47,84.44,0,84.44
2020-12-06,EV032,highway,cold,1093.56,137541.7799999999,0.2775,348.99,41.88,0,41.88
2020-12-13,EV032,urban,cold,643.87,138185.6499999999,0.2776,205.58,51.4,0,51.4
2020-12-20,EV032,urban,cold,649.94,138835.5899999999,0.2778,207.61,51.9,0,51.9
2020-12-27,EV032,urban,cold,619.91,139455.4999999999,0.2779,198.11,59.43,0,59.43
2021-01-03,EV032,urban,cold,288.43,139743.9299999999,0.2779,92.19,27.66,0,27.66
2021-01-10,EV032,rural,cold,1105.19,140849.1199999999,0.2782,353.55,106.06,0,106.06
2021-01-17,EV032,urban,cold,334.24,141183.3599999999,0.2782,106.95,32.09,0,32.09
2021-01-24,EV032,urban,cold,656.78,141840.1399999999,0.2784,210.25,52.56,0,52.56
2021-01-31,EV032,rural,cold,616.79,142456.9299999999,0.2785,197.54,59.26,0,59.26
2021-02-07,EV032,highway,cold,1990.05,144446.9799999999,0.2789,638.25,191.47,0,191.47
2021-02-14,EV032,highway,cold,998.39,145445.3699999999,0.2791,320.44,80.11,0,80.11
2021-02-21,EV032,urban,cold,249.1,145694.4699999999,0.2791,79.96,9.6,0,9.6
2021-02-28,EV032,urban,cold,686.59,146381.0599999999,0.2793,220.51,26.46,0,26.46
2021-03-07,EV032,highway,mild,1111.51,147492.56999999992,0.2795,310.67,77.67,0,77.67
2021-03-14,EV032,highway,mild,1304.58,148797.1499999999,0.2798,364.97,91.24,0,91.24
2021-03-21,EV032,rural,mild,973.84,149770.9899999999,0.28,272.63,32.72,0,32.72
2021-03-28,EV032,rural,mild,982.37,150753.3599999999,0.2802,275.21,33.03,700,733.03
2021-04-04,EV032,rural,mild,595.14,151348.4999999999,0.2803,166.8,41.7,0,41.7
2021-04-11,EV032,highway,mild,1346.18,152694.6799999999,0.2805,377.66,113.3,0,113.3
2021-04-18,EV032,rural,mild,900.05,153594.7299999999,0.2807,252.66,30.32,0,30.32
2021-04-25,EV032,rural,mild,1045.05,154639.77999999988,0.2809,293.58,35.23,0,35.23
2021-05-02,EV032,highway,mild,1787.74,156427.51999999987,0.2813,502.87,125.72,0,125.72
2021-05-09,EV032,highway,mild,1331.09,157758.60999999987,0.2816,374.77,93.69,0,93.69
2021-05-16,EV032,rural,mild,784.37,158542.97999999986,0.2817,220.96,26.52,0,26.52
2021-05-23,EV032,rural,mild,816.43,159359.40999999986,0.2819,230.13,27.62,0,27.62
2021-05-30,EV032,rural,mild,887.96,160247.36999999985,0.282,250.45,75.13,0,75.13
2021-06-06,EV032,highway,hot,1234.85,161482.21999999986,0.2823,383.45,95.86,0,95.86
2021-06-13,EV032,rural,hot,1164.93,162647.14999999985,0.2825,362.04,43.44,0,43.44
2021-06-20,EV032,urban,hot,652.42,163299.56999999986,0.2827,202.85,60.85,0,60.85
2021-06-27,EV032,urban,hot,330.82,163630.38999999987,0.2827,102.88,25.72,0,25.72
2021-07-04,EV032,rural,hot,1088.39,164718.77999999988,0.2829,338.75,101.62,0,101.62
2021-07-11,EV032,rural,hot,600.22,165318.99999999988,0.2831,186.89,56.07,0,56.07
2021-07-18,EV032,rural,hot,876.13,166195.1299999999,0.2832,272.97,81.89,0,81.89
2021-07-25,EV032,urban,hot,616.08,166811.20999999988,0.2834,192.03,57.61,0,57.61
2021-08-01,EV032,rural,hot,678.82,167490.02999999988,0.2835,211.69,63.51,0,63.51
2021-08-08,EV032,highway,hot,1225.9,168715.92999999988,0.2837,382.62,95.66,0,95.66
2021-08-15,EV032,rural,hot,1021.87,169737.79999999987,0.2839,319.17,38.3,0,38.3
2021-08-22,EV032,rural,hot,854.13,170591.92999999988,0.2841,266.94,66.73,0,66.73
2021-08-29,EV032,highway,hot,1117.43,171709.35999999987,0.2843,349.51,87.38,0,87.38
2021-09-05,EV032,highway,mild,1849.2,173558.55999999988,0.2847,526.49,63.18,0,63.18
2021-09-12,EV032,urban,mild,310.85,173869.4099999999,0.2848,88.52,10.62,0,10.62
2021-09-19,EV032,rural,mild,880.63,174750.0399999999,0.285,250.94,75.28,0,75.28
2021-09-26,EV032,urban,mild,260.43,175010.46999999988,0.285,74.22,22.27,0,22.27
2021-10-03,EV032,rural,mild,867.95,175878.4199999999,0.2852,247.52,61.88,0,61.88
2021-10-10,EV032,rural,mild,656.33,176534.74999999988,0.2853,187.26,56.18,0,56.18
2021-10-17,EV032,highway,mild,1515.36,178050.10999999987,0.2856,432.8,129.84,0,129.84
2021-10-24,EV032,rural,mild,1104.95,179155.05999999988,0.2858,315.83,94.75,0,94.75
2021-10-31,EV032,urban,mild,272.59,179427.64999999988,0.2859,77.93,19.48,0,19.48
2021-11-07,EV032,rural,mild,614.57,180042.21999999988,0.286,175.77,43.94,200,243.94
2021-11-14,EV032,highway,mild,1062.12,181104.33999999988,0.2862,304.0,36.48,0,36.48
2021-11-21,EV032,highway,mild,1633.01,182737.3499999999,0.2865,467.93,140.38,0,140.38
2021-11-28,EV032,urban,mild,439.2,183176.5499999999,0.2866,125.89,31.47,0,31.47
2021-12-05,EV032,rural,cold,1163.32,184339.8699999999,0.2869,383.78,95.94,0,95.94
2021-12-12,EV032,urban,cold,284.24,184624.1099999999,0.2869,93.79,11.25,0,11.25
2021-12-19,EV032,urban,cold,254.14,184878.2499999999,0.287,83.87,25.16,0,25.16
2021-12-26,EV032,urban,cold,265.24,185143.4899999999,0.287,87.55,26.26,0,26.26
2022-01-02,EV032,rural,cold,721.83,185865.3199999999,0.2872,238.38,28.61,0,28.61
2022-01-09,EV032,rural,cold,1097.98,186963.2999999999,0.2874,362.88,90.72,0,90.72
2022-01-16,EV032,rural,cold,773.99,187737.2899999999,0.2875,255.94,76.78,0,76.78
2022-01-23,EV032,highway,cold,1574.39,189311.6799999999,0.2879,521.19,62.54,0,62.54
2022-01-30,EV032,rural,cold,989.74,190301.4199999999,0.2881,327.87,81.97,0,81.97
2022-02-06,EV032,highway,cold,1117.91,191419.3299999999,0.2883,370.62,92.66,0,92.66
2022-02-13,EV032,highway,cold,1693.73,193113.0599999999,0.2886,562.18,168.65,0,168.65
2022-02-20,EV032,urban,cold,322.63,193435.68999999992,0.2887,107.11,32.13,0,32.13
2022-02-27,EV032,urban,cold,365.94,193801.62999999992,0.2888,121.52,36.46,0,36.46
2022-03-06,EV032,rural,mild,645.56,194447.18999999992,0.2889,186.5,46.62,0,46.62
2022-03-13,EV032,rural,mild,786.3,195233.4899999999,0.289,227.28,68.18,0,68.18
2022-03-20,EV032,rural,mild,732.51,195965.9999999999,0.2892,211.84,25.42,0,25.42
2022-03-27,EV032,highway,mild,1890.6,197856.59999999992,0.2896,547.46,136.87,0,136.87
2022-04-03,EV032,highway,mild,1296.57,199153.16999999993,0.2898,375.79,93.95,0,93.95
2022-04-10,EV032,rural,mild,794.93,199948.09999999992,0.29,230.52,57.63,0,57.63
2022-04-17,EV032,urban,mild,678.31,200626.40999999992,0.2901,196.79,23.61,2500,2523.61
2022-04-24,EV032,rural,mild,1150.35,201776.75999999992,0.2904,334.01,83.5,0,83.5
2022-05-01,EV032,urban,mild,264.37,202041.12999999992,0.2904,76.78,9.21,0,9.21
2022-05-08,EV032,urban,mild,474.38,202515.50999999992,0.2905,137.81,34.45,0,34.45
2022-05-15,EV032,urban,mild,640.48,203155.98999999993,0.2906,186.14,46.53,0,46.53
2022-05-22,EV032,urban,mild,518.84,203674.82999999993,0.2907,150.84,45.25,0,45.25
2022-05-29,EV032,rural,mild,722.22,204397.04999999993,0.2909,210.08,63.02,0,63.02
2022-06-05,EV032,highway,hot,1734.28,206131.32999999993,0.2912,555.57,138.89,0,138.89
2022-06-12,EV032,urban,hot,331.68,206463.00999999992,0.2913,106.28,26.57,0,26.57
2022-06-19,EV032,rural,hot,889.97,207352.97999999992,0.2915,285.34,71.33,0,71.33
2022-06-26,EV032,highway,hot,1726.67,209079.64999999994,0.2918,554.26,138.56,0,138.56
2022-07-03,EV032,highway,hot,1357.29,210436.93999999994,0.2921,436.09,52.33,200,252.33
2022-07-10,EV032,highway,hot,1571.57,212008.50999999995,0.2924,505.48,151.64,0,151.64
2022-07-17,EV032,rural,hot,752.85,212761.35999999996,0.2926,242.27,60.57,0,60.57
2022-07-24,EV032,rural,hot,857.28,213618.63999999996,0.2927,276.04,82.81,0,82.81
2022-07-31,EV032,urban,hot,522.32,214140.95999999996,0.2928,168.25,50.48,0,50.48
2022-08-07,EV032,highway,hot,1329.85,215470.80999999997,0.2931,428.75,107.19,0,107.19
2022-08-14,EV032,urban,hot,576.26,216047.06999999998,0.2932,185.86,22.3,0,22.3
2022-08-21,EV032,highway,hot,886.06,216933.12999999998,0.2934,285.95,34.31,0,34.31
2022-08-28,EV032,urban,hot,698.15,217631.27999999997,0.2935,225.42,27.05,0,27.05
2022-09-04,EV032,urban,mild,636.35,218267.62999999998,0.2937,186.87,46.72,0,46.72
2022-09-11,EV032,rural,mild,908.56,219176.18999999997,0.2938,266.97,32.04,0,32.04
2022-09-18,EV032,highway,mild,1694.52,220870.70999999996,0.2942,498.48,124.62,0,124.62
2022-09-25,EV032,rural,mild,1041.11,221911.81999999995,0.2944,306.48,91.94,0,91.94
2022-10-02,EV032,urban,mild,287.23,222199.04999999996,0.2944,84.57,10.15,0,10.15
2022-10-09,EV032,rural,mild,526.12,222725.16999999995,0.2945,154.97,38.74,0,38.74
2022-10-16,EV032,urban,mild,574.01,223299.17999999996,0.2947,169.14,42.28,0,42.28
2022-10-23,EV032,rural,mild,631.87,223931.04999999996,0.2948,186.27,55.88,0,55.88
2022-10-30,EV032,urban,mild,510.0,224441.04999999996,0.2949,150.39,18.05,0,18.05
2022-11-06,EV032,highway,mild,1813.15,226254.19999999995,0.2953,535.33,133.83,0,133.83
2022-11-13,EV032,rural,mild,905.45,227159.64999999997,0.2954,267.5,80.25,0,80.25
2022-11-20,EV032,highway,mild,1491.4,228651.04999999996,0.2957,441.05,52.93,0,52.93
2022-11-27,EV032,urban,mild,345.88,228996.92999999996,0.2958,102.31,30.69,0,30.69
2022-12-04,EV032,rural,cold,543.24,229540.16999999995,0.2959,184.86,22.18,0,22.18
2022-12-11,EV032,rural,cold,582.98,230123.14999999997,0.296,198.46,23.82,0,23.82
2022-12-18,EV032,rural,cold,900.5,231023.64999999997,0.2962,306.74,76.69,0,76.69
2022-12-25,EV032,highway,cold,1780.0,232803.64999999997,0.2966,607.06,151.76,0,151.76
2023-01-01,EV032,rural,cold,940.12,233743.76999999996,0.2967,320.83,38.5,0,38.5
2023-01-08,EV032,rural,cold,976.62,234720.38999999996,0.2969,333.5,83.38,0,83.38
2023-01-15,EV032,rural,cold,582.32,235302.70999999996,0.2971,198.93,23.87,0,23.87
2023-01-22,EV032,urban,cold,228.06,235530.76999999996,0.2971,77.92,9.35,0,9.35
2023-01-29,EV032,highway,cold,1026.49,236557.25999999995,0.2973,350.97,42.12,0,42.12
2023-02-05,EV032,highway,cold,1996.2,238553.45999999996,0.2977,683.43,82.01,0,82.01
2023-02-12,EV032,rural,cold,604.16,239157.61999999997,0.2978,206.93,62.08,0,62.08
2023-02-19,EV032,highway,cold,1124.57,240282.18999999997,0.2981,385.46,96.36,200,296.36
2023-02-26,EV032,highway,cold,825.84,241108.02999999997,0.2982,283.23,70.81,0,70.81
2023-03-05,EV032,highway,mild,1175.02,242283.04999999996,0.2985,350.69,87.67,0,87.67
2023-03-12,EV032,rural,mild,1164.07,243447.11999999997,0.2987,347.7,104.31,0,104.31
2023-03-19,EV032,rural,mild,769.26,244216.37999999998,0.2988,229.89,57.47,0,57.47
2023-03-26,EV032,urban,mild,532.68,244749.05999999997,0.2989,159.24,19.11,0,19.11
2023-04-02,EV032,urban,mild,689.34,245438.39999999997,0.2991,206.17,51.54,0,51.54
2023-04-09,EV032,rural,mild,1088.24,246526.63999999996,0.2993,325.72,81.43,0,81.43
2023-04-16,EV032,urban,mild,269.28,246795.91999999995,0.2994,80.61,20.15,0,20.15
